m0,s0,sk0,m1,s1,sk1,m2,s2,sk2,camera name,value
71.4137918989,113.7581464278,0.9857469393,72.2999907674,114.1900854689,0.966632306,73.5415645369,114.7580566331,0.9402554934,Motorola-Droid-Maxx,8
81.2738934195,117.7765226565,0.7843621625,82.6633325528,118.2838779139,0.7576170913,82.8960744281,118.3589281233,0.7531925847,Motorola-Droid-Maxx,8
76.6214484916,115.7960472212,0.87638801,78.9840124536,116.7596779453,0.8289861366,73.5176781608,114.4864779663,0.9408868938,Motorola-Droid-Maxx,8
90.3602541918,120.6587766384,0.6153721558,90.3830354151,120.6746321588,0.6149259169,89.9785200985,120.5667497324,0.622196217,Motorola-Droid-Maxx,8
68.6489963108,112.4316668158,1.046789191,67.6129854258,111.9035220457,1.0701622986,69.7954563193,113.0235870287,1.0212570449,Motorola-Droid-Maxx,8
94.605604574,121.8804459905,0.5402559397,94.6039758277,121.8842515456,0.5402568764,94.8037093194,121.9279493746,0.5367991879,Motorola-Droid-Maxx,8
96.1514785499,122.1779563711,0.5137088167,99.1934791134,122.9000714703,0.46182679,89.6261949089,120.4828600118,0.6284123003,Motorola-Droid-Maxx,8
94.2608669705,121.767127312,0.5463858991,96.097100961,122.2454687936,0.5146094897,96.4434390419,122.3126397994,0.5086843525,Motorola-Droid-Maxx,8
75.1384088884,115.3138282179,0.9067628792,75.6519776818,115.5349057825,0.8961172609,74.8535975763,115.1660649147,0.9125821381,Motorola-Droid-Maxx,8
64.9661054764,110.1708877237,1.131737031,65.0852273506,110.2410314747,1.1288852372,64.1885446173,109.7471298555,1.1501807767,Motorola-Droid-Maxx,8
82.8248971088,118.3911504521,0.7543359885,83.4823127018,118.6222628731,0.7417967214,83.7292642277,118.709235881,0.7371049531,Motorola-Droid-Maxx,8
51.2248375251,101.4677307663,1.4992119583,50.068385074,100.6188761047,1.5349422991,50.1993557162,100.7116708142,1.530854505,Motorola-Droid-Maxx,8
66.3643207275,111.0539714923,1.1001669078,83.9256572285,118.807834637,0.7345124078,84.2690188878,118.9561077427,0.7280082583,Motorola-Droid-Maxx,8
38.7593318828,90.9590716283,1.9460151691,38.9025572422,91.0834458578,1.9398710906,39.2778858088,91.4584531281,1.924006116,Motorola-Droid-Maxx,8
80.8396927921,117.5491633294,0.7927165792,80.5930287144,117.4446911388,0.797521577,80.8818630642,117.5620704213,0.7919061799,Motorola-Droid-Maxx,8
54.8434460854,104.0744641829,1.3933757136,57.5951796266,105.841424624,1.3177686682,57.7567635044,105.9843536658,1.3132810924,Motorola-Droid-Maxx,8
92.177600645,121.2668674523,0.5829389019,94.9676095349,122.0052946766,0.5341309255,95.234715274,122.061513619,0.5295040625,Motorola-Droid-Maxx,8
82.0897244875,117.9587552102,0.7683647579,81.9053442526,117.8901823037,0.7719094664,82.3179921647,118.0417677691,0.7639793586,Motorola-Droid-Maxx,8
29.7529718529,81.3882486453,2.3967846471,40.7287365413,92.8830000298,1.8651675284,29.1473485281,80.6715392954,2.4327868113,Motorola-Droid-Maxx,8
45.020828955,96.6344826973,1.7034440929,44.1444597687,95.9003074794,1.734618962,45.5036779095,96.9957722514,1.6861585917,Motorola-Droid-Maxx,8
77.0688088222,116.1598834116,0.8675756349,76.8682528669,116.0832105269,0.87162848,77.098548672,116.1726733057,0.8669625485,Motorola-Droid-Maxx,8
58.0833509419,106.1982021126,1.304465052,57.9316007439,106.1032215084,1.3085100144,58.4169180411,106.425808256,1.2955004298,Motorola-Droid-Maxx,8
49.7521683304,100.4095369865,1.5449489846,48.5559143899,99.5269733519,1.5829957214,48.5939361751,99.531156003,1.5816928409,Motorola-Droid-Maxx,8
88.084763531,119.9799172717,0.6563906218,89.9122816536,120.5496883774,0.6233057025,89.6975465057,120.4704877269,0.6272069012,Motorola-Droid-Maxx,8
76.0746021412,115.8997578787,0.8884121453,78.7582323457,117.0134887795,0.8342870662,80.1700384724,117.5566991498,0.8064551083,Motorola-Droid-Maxx,8
67.0954968666,111.4652119758,1.0816366518,66.9642256411,111.3992782182,1.0846512948,67.1953790319,111.5156699662,1.0793460394,Motorola-Droid-Maxx,8
91.9501323023,121.1777997592,0.5872818577,93.4481861256,121.5754688045,0.5609212289,94.2948035644,121.7951573719,0.546075697,Motorola-Droid-Maxx,8
43.6960935596,95.4083310574,1.7503253254,43.7074443378,95.420456707,1.7498607551,43.7168549357,95.4255422371,1.749557542,Motorola-Droid-Maxx,8
80.7009228801,117.7443616867,0.7957859185,79.6043060124,117.314563779,0.8173497547,79.6162343522,117.3107984588,0.817057446,Motorola-Droid-Maxx,8
101.457878556,123.3752762733,0.4238106275,101.2419119495,123.3408137555,0.4274205092,101.7079128213,123.4207174368,0.4196494985,Motorola-Droid-Maxx,8
77.0189083821,116.011856181,0.8685702084,76.867265644,115.9490037017,0.8716305836,76.9919733416,115.9976001695,0.8690567049,Motorola-Droid-Maxx,8
45.4085672895,96.9512396703,1.6891844643,44.8575450399,96.4968253649,1.7085526206,45.2481423421,96.8198738072,1.6947355035,Motorola-Droid-Maxx,8
64.4568060505,110.029537538,1.1450002251,83.0493985479,118.4982842548,0.7510904571,81.2145536367,117.8453458079,0.7862961683,Motorola-Droid-Maxx,8
83.1124811541,118.4963894071,0.7492918997,83.1516492104,118.5113427204,0.7485129432,82.4009086981,118.2434581862,0.7628057533,Motorola-Droid-Maxx,8
85.1412199797,119.1415029292,0.710589855,85.013174837,119.1011500966,0.7129770013,85.482703422,119.2481413615,0.7042127949,Motorola-Droid-Maxx,8
53.1780801695,102.8978887812,1.4408217386,52.6652876767,102.5498883854,1.4558795088,53.3152266653,103.0022753182,1.436772488,Motorola-Droid-Maxx,8
93.3461020308,121.7978739294,0.56252573,93.0778239408,121.7388308397,0.5671372616,94.827695065,122.1635450694,0.5365463904,Motorola-Droid-Maxx,8
73.6044726753,114.5623674172,0.9394987519,77.6539378503,116.3097762551,0.8562347122,77.6511338976,116.3303804638,0.8561815406,Motorola-Droid-Maxx,8
71.159852145,113.4734801703,0.9913353256,70.8570563779,113.3346620591,0.9979224502,71.4193289892,113.6161278024,0.9856808402,Motorola-Droid-Maxx,8
99.0222379272,122.9112401881,0.464676699,98.9432999817,122.9508567864,0.4660403756,86.2326004356,119.4198753076,0.6906494294,Motorola-Droid-Maxx,8
20.4801336158,68.9440097803,3.0960460098,20.8780583729,69.5545993282,3.0575483639,20.4460518701,68.8896600553,3.0993864087,Motorola-Droid-Maxx,8
84.8221347504,118.9805266792,0.7164718541,87.1651261536,119.7560352611,0.6729911839,87.4560327006,119.8331992942,0.6676875924,Motorola-Droid-Maxx,8
64.5741472687,110.4105617824,1.1415300084,61.7116997137,108.7567912034,1.2115043272,65.4310646816,110.8798204199,1.1213243709,Motorola-Droid-Maxx,8
75.3775945533,115.3970695229,0.9022952711,76.5832084552,115.8951015133,0.877647466,75.0800663225,115.2522795865,0.9084096708,Motorola-Droid-Maxx,8
61.0093327394,107.9360444131,1.2282540148,61.383097188,108.1658834924,1.2188336932,61.827148152,108.4202733821,1.207671813,Motorola-Droid-Maxx,8
39.8439395064,91.9543807196,1.8997941123,40.0607850192,92.1623251421,1.8908979095,40.1570373416,92.2463286048,1.8869295222,Motorola-Droid-Maxx,8
90.0723628053,120.9294281639,0.6207713227,89.2470690751,120.7005163061,0.6356138068,89.6667521397,120.8056435573,0.6280481227,Motorola-Droid-Maxx,8
45.969396473,97.2945594577,1.6703705861,46.1956615307,97.492282009,1.6624107079,46.1918394211,97.4785873242,1.6625622739,Motorola-Droid-Maxx,8
72.3993353474,114.0344841518,0.965357345,83.5161062378,118.5885781536,0.7421071059,83.6419580173,118.6506373363,0.7397070409,Motorola-Droid-Maxx,8
74.773432265,115.1176794014,0.915320698,82.9238593445,118.3812658219,0.7533636074,80.600968948,117.5753547791,0.7980000675,Motorola-Droid-Maxx,8
88.3143237733,120.1973909805,0.6522567132,88.3006542778,120.1871879085,0.6525201056,88.9427224202,120.4018288271,0.6408001906,Motorola-Droid-Maxx,8
84.6234969885,118.9107751167,0.7203749284,84.1563228139,118.7249424355,0.7291378879,84.2746429741,118.7616635972,0.7269153049,Motorola-Droid-Maxx,8
36.0403883787,88.2727434457,2.0669285198,36.3717184264,88.5923637494,2.0515325953,36.8536339356,89.1117799809,2.0294376415,Motorola-Droid-Maxx,8
24.6458308586,74.9411666982,2.7374234395,24.7086425781,75.0291371716,2.7325817673,24.980352343,75.3901810556,2.7121268809,Motorola-Droid-Maxx,8
49.6252976326,100.355310221,1.5488616643,49.5819729037,100.3246100026,1.5501717342,49.6834009122,100.3969266508,1.5470178587,Motorola-Droid-Maxx,8
78.2456085146,116.541342906,0.8434122347,78.0875241761,116.4869683883,0.8464973033,71.5035696881,113.5254131302,0.9833964304,Motorola-Droid-Maxx,8
57.3742619624,105.7055074553,1.3242772624,66.3035912943,110.9565876496,1.1011822746,64.6870058175,110.1460238272,1.1391234688,Motorola-Droid-Maxx,8
69.1452581513,112.5389679202,1.0367219385,75.6028285095,115.532618866,0.8983705531,75.5686250267,115.5526772283,0.898969161,Motorola-Droid-Maxx,8
92.2623522783,121.4763797144,0.5818269691,92.1732748348,121.4616436455,0.5833915992,92.4472379272,121.5332177969,0.5785615392,Motorola-Droid-Maxx,8
94.181042885,121.889043238,0.547812868,91.3652126736,121.2146279173,0.5972147072,92.5945105004,121.4411880768,0.5755873207,Motorola-Droid-Maxx,8
78.2037401582,116.7939503908,0.8446013873,77.6205908108,116.5565284662,0.8562438361,79.9358669705,117.484996156,0.8102202621,Motorola-Droid-Maxx,8
42.9467348928,94.7744520318,1.7783672346,44.2696113928,95.9264874203,1.7296997094,46.3313027306,97.649258458,1.6570184054,Motorola-Droid-Maxx,8
81.9409922103,118.0046840088,0.771364187,81.5327649092,117.851332791,0.7792002307,82.9662932695,118.3796449928,0.7516571481,Motorola-Droid-Maxx,8
42.633668753,94.5809056164,1.7904158963,42.6066892628,94.563028725,1.7913994748,42.7652179086,94.7195316188,1.7854025172,Motorola-Droid-Maxx,8
77.1198677167,116.0879361547,0.86646696,76.8364925035,115.9404272144,0.872197654,77.2734432109,116.1363790266,0.8633286201,Motorola-Droid-Maxx,8
89.7533449645,120.876480949,0.6259762034,89.9251690424,120.9443496771,0.6228848919,92.0259114583,121.5228729684,0.5854101898,Motorola-Droid-Maxx,8
38.3421583765,90.644525834,1.9627274061,37.892628051,90.2252102235,1.9818266329,38.1619589805,90.485116349,1.9702254148,Motorola-Nexus-6,9
68.1493990385,112.1146046819,1.0575166277,67.2612395217,111.6576716851,1.0777330699,67.9314555597,111.9953266593,1.0625133207,Motorola-Nexus-6,9
67.2250530849,111.5919778751,1.0779215036,65.7874941445,110.82111289,1.1117056541,66.5084062192,111.2057522568,1.0947913961,Motorola-Nexus-6,9
48.8732836384,99.82616124,1.572851001,47.7745076738,98.9818286102,1.6085425243,48.3305836261,99.4070677431,1.5902264091,Motorola-Nexus-6,9
35.9462513868,88.2999913322,2.0697915671,34.7822882766,87.1047865401,2.1249881221,35.6541552638,88.0042893759,2.0830759011,Motorola-Nexus-6,9
67.6767998798,111.906187402,1.0686785902,66.2363121764,111.1609597782,1.1017845827,67.9333513622,112.0432478538,1.0626662803,Motorola-Nexus-6,9
87.4328588819,120.2664822548,0.6682970383,86.9998174001,120.148442748,0.6760806889,89.5147231725,120.8925918832,0.6303721934,Motorola-Nexus-6,9
24.897310543,75.2869522547,2.7172771313,26.5275031589,77.431332175,2.6003054719,26.8863918423,77.8830218977,2.5758225281,Motorola-Nexus-6,9
83.3321240909,118.815749834,0.744552666,82.6544999692,118.5815442003,0.7575144147,84.2762896018,119.1307028769,0.7268716389,Motorola-Nexus-6,9
80.6645151473,117.7759130138,0.7959065684,81.5355638252,118.1226917634,0.778984274,84.2551311329,119.1024303707,0.7270554532,Motorola-Nexus-6,9
77.9972869668,116.5798477579,0.8468007493,75.4885869699,115.4940450852,0.8985478844,76.0306015779,115.7297618111,0.8872932474,Motorola-Nexus-6,9
102.4978080473,123.4106056818,0.4065197179,102.6795276847,123.4702953589,0.4034685612,104.8882204532,123.9159713564,0.3669584807,Motorola-Nexus-6,9
86.2929503359,119.8459638345,0.6891813536,85.1303577262,119.4569777361,0.7108832669,85.2411614737,119.4479658408,0.7090669837,Motorola-Nexus-6,9
5.414720707,36.5897998963,6.6551379883,5.4116177422,36.5823900302,6.6569279527,5.461070559,36.7404966857,6.6254435528,Motorola-Nexus-6,9
46.1599415989,97.5928442035,1.6627030247,45.5998314226,97.1403374967,1.6820644285,45.8221995192,97.3110314486,1.6744224324,Motorola-Nexus-6,9
28.7829588881,80.2497860858,2.4532699971,29.1735719459,80.7297597197,2.4292281342,28.2904890902,79.6397631644,2.4843534203,Motorola-Nexus-6,9
87.0221871148,120.1677788271,0.6750580663,84.1198635509,119.1759193811,0.7295679266,84.8990148083,119.4114806504,0.7151613527,Motorola-Nexus-6,9
44.4071423508,96.1763472736,1.7245278171,42.9064987056,94.885557539,1.779485063,43.8749138622,95.7341624643,1.7433548434,Motorola-Nexus-6,9
84.3467514177,119.1947229469,0.7261046577,83.9925970784,119.0793036925,0.7327624995,82.5094334782,118.5297618801,0.7609414146,Motorola-Nexus-6,9
87.7265851516,120.3318441694,0.6628762159,87.6036557723,120.3049488418,0.6651100032,88.9422176251,120.6857101366,0.6408676931,Motorola-Nexus-6,9
35.6534418146,87.9325583961,2.0836113958,35.9270068263,88.2286377021,2.0706715276,37.1776875308,89.4816834383,2.013407036,Motorola-Nexus-6,9
65.8359621548,110.9780337194,1.1108300409,64.0210714836,109.9909894539,1.1537881427,64.2651621055,110.0952591933,1.1480614792,Motorola-Nexus-6,9
80.5193012666,117.8279248043,0.7983795933,79.4508780973,117.4187552699,0.8193530484,81.4092822362,118.1646455557,0.7810852615,Motorola-Nexus-6,9
64.999474775,110.3939775061,1.1307090035,64.6789524778,110.2341531571,1.1382337702,65.2523113905,110.534684182,1.1248443378,Motorola-Nexus-6,9
25.2440071037,75.726595521,2.6918841614,26.1841628914,76.9787545489,2.623873643,26.8641711354,77.8485683095,2.5766414963,Motorola-Nexus-6,9
44.4799449119,96.187534495,1.7216864769,44.3758547522,96.1101608263,1.7252843479,44.6111837401,96.2998456029,1.716824552,Motorola-Nexus-6,9
15.2911866679,60.2807054612,3.7149945483,15.4573020679,60.5928581538,3.6903814404,15.454458133,60.5827465597,3.6908388459,Motorola-Nexus-6,9
21.3744274686,70.3419036755,3.010065602,21.7892201368,70.9662230481,2.972121058,20.5083259369,69.0211127842,3.0923740242,Motorola-Nexus-6,9
69.2387419872,112.853496666,1.0331771028,68.7201722756,112.6047158997,1.044684925,70.8507997411,113.6451811674,0.9976274788,Motorola-Nexus-6,9
83.5631707655,118.9304934059,0.7398213168,80.6098779586,117.8407318807,0.7969869043,81.8713378328,118.2714234432,0.7728761576,Motorola-Nexus-6,9
100.8334320664,123.2892698449,0.4344179397,100.6604396049,123.2731638869,0.437280936,100.8362194537,123.2920201637,0.434350019,Motorola-Nexus-6,9
2.499697439,25.0036501015,9.9731997165,2.5378987919,25.198059482,9.8932281699,2.5867096585,25.441658529,9.7959318362,Motorola-Nexus-6,9
22.1535517597,71.4209782979,2.9411756275,21.9431325505,71.1210535122,2.9597124131,22.3516859283,71.7060023793,2.923727444,Motorola-Nexus-6,9
87.4737140194,120.3255911754,0.6674552297,87.0327421567,120.1976645289,0.6754544702,88.6492289201,120.6841919671,0.6460409338,Motorola-Nexus-6,9
65.862371949,110.9092211877,1.1098581164,65.0457738536,110.4628067905,1.1292274037,65.6963252743,110.8084467523,1.1139047208,Motorola-Nexus-6,9
62.570029971,108.9436202945,1.1891586218,62.443976131,108.8832449716,1.1921148051,62.8399577016,109.104022902,1.1823536903,Motorola-Nexus-6,9
49.8222066845,100.5437267182,1.5424427037,46.9174212586,98.2677183995,1.6371529266,48.3899056953,99.444562467,1.5879849804,Motorola-Nexus-6,9
73.1117746857,114.4846351001,0.9489013099,72.4668043485,114.1944365909,0.9625290303,72.9477433894,114.4056823243,0.9523423879,Motorola-Nexus-6,9
58.5871822608,106.6444858457,1.289812733,55.9132391827,104.8895236578,1.3629228443,55.86521781,104.8238836491,1.3647811816,Motorola-Nexus-6,9
17.8747904339,64.745544166,3.3760069056,17.8780212956,64.7596951719,3.3752135412,18.2408960491,65.3646403555,3.3328270815,Motorola-Nexus-6,9
76.6439696591,116.0521644866,0.8753855683,75.8674770402,115.7247484844,0.8912164301,76.2202822208,115.8618419194,0.8840840184,Motorola-Nexus-6,9
23.7785833487,73.7546672541,2.8034115194,23.1925397559,72.9424828687,2.8518360458,24.8703666636,75.2535407633,2.7193049416,Motorola-Nexus-6,9
64.7465917006,110.2647936476,1.1366017092,64.1701913831,109.9529517074,1.1502129186,64.6157477348,110.1972755062,1.1394893677,Motorola-Nexus-6,9
35.3170756287,87.5547927048,2.0993271104,35.4406255393,87.6917261872,2.0932881554,35.6135318818,87.8626804234,2.0850858011,Motorola-Nexus-6,9
34.9375030819,87.2774147087,2.1177928476,34.2110152398,86.5318204176,2.1530860329,35.3170781712,87.6827578042,2.0992293873,Motorola-Nexus-6,9
39.3884344952,91.6456030033,1.917874133,39.8236503791,92.0731664411,1.8997462378,38.8822466716,91.1555996144,1.9391996544,Motorola-Nexus-6,9
34.046983019,86.2323660679,2.1619342503,34.1232452694,86.3329882579,2.1576340971,34.9127142659,87.1588861673,2.1187969507,Motorola-Nexus-6,9
64.9010251787,110.3793976558,1.1329931343,65.0847103057,110.4965963777,1.1283896246,64.9983683124,110.426783753,1.1306287355,Motorola-Nexus-6,9
34.3454095784,86.6423349097,2.1463818019,32.1981671444,84.3042059929,2.2569842401,33.085470368,85.2914662352,2.2100572651,Motorola-Nexus-6,9
84.5071764053,119.3070093437,0.7218351606,81.4883207748,118.2081303135,0.7799435806,83.7098118528,118.9964379212,0.7376091206,Motorola-Nexus-6,9
49.8867263776,100.6182557953,1.5403115461,49.2294807076,100.1432671832,1.56080978,48.8304957162,99.8202820699,1.5736188974,Motorola-Nexus-6,9
52.2423893614,102.290724544,1.4680528712,51.7646667745,101.9493263861,1.4823694434,52.2643629808,102.3019569475,1.4674568496,Motorola-Nexus-6,9
101.6508190826,123.3915813507,0.4206738773,101.642738096,123.4029536733,0.4207982708,102.0736507168,123.4753843636,0.4136394322,Motorola-Nexus-6,9
7.3831934172,42.5321905902,5.6315674889,7.3790799895,42.5263232006,5.6325960182,7.5684529863,43.0661376704,5.5545894859,Motorola-Nexus-6,9
74.7527619576,115.363683507,0.9145645427,73.6985262574,114.9110796782,0.9364659076,75.2541970229,115.5915483669,0.9040231713,Motorola-Nexus-6,9
18.9893052731,66.5957159303,3.2511819177,19.0620700043,66.7330801611,3.2424657573,20.2914258968,68.664515936,3.1139849915,Motorola-Nexus-6,9
107.5761334197,124.3036322846,0.3231246117,107.4125330062,124.2940391931,0.3257608424,108.126412571,124.3892929354,0.3141521259,Motorola-Nexus-6,9
82.8118113597,118.6103556026,0.7541218072,82.1664937747,118.3817375022,0.766470045,82.4270125277,118.4561232404,0.7616680732,Motorola-Nexus-6,9
31.7479524932,83.7307126805,2.2812625809,31.5939462371,83.565006937,2.2895693636,32.0010367357,84.0171028717,2.2672499896,Motorola-Nexus-6,9
9.454459828,47.9329033155,4.9111968948,9.4133916574,47.8383423067,4.9226845556,9.5500918393,48.1665440295,4.8832334713,Motorola-Nexus-6,9
58.9339148792,106.9554727374,1.2816195947,58.872317092,106.9251985135,1.2832330512,60.0161208703,107.6257147254,1.2536034058,Motorola-Nexus-6,9
55.0153076461,104.2641462031,1.3881241904,55.7846055997,104.8021120928,1.3664536777,56.8592387821,105.5011377602,1.3368613091,Motorola-Nexus-6,9
48.884968488,99.8472311669,1.5724257061,47.5667575043,98.8448990903,1.6152484411,48.1302938548,99.280930476,1.5965404907,Motorola-Nexus-6,9
48.2937311236,99.3431143853,1.5905772862,47.8711989183,99.0211391862,1.604291694,48.7185465976,99.6747950976,1.5767416434,Motorola-Nexus-6,9
84.9889479904,118.9531721191,0.7135057526,85.201693357,119.0291664497,0.709445305,86.5967333225,119.5292652325,0.683637014,Motorola-Nexus-6,9
76.0183615323,115.9838572159,0.8885456013,75.7061130886,115.8576918461,0.8949317138,76.2998056121,116.1052193125,0.8827499685,Motorola-Nexus-6,9
99.7110338718,123.1294095641,0.4529774138,99.5985200933,123.1089119773,0.4548481548,102.8326744812,123.7457836726,0.4008334666,Motorola-Nexus-6,9
86.9064642659,119.9978885059,0.6779857415,86.7125842117,119.9428870059,0.6814792423,87.4517008752,120.1644835756,0.6679953601,Motorola-Nexus-6,9
14.4555871702,58.659830354,3.8426521469,14.3242649778,58.4223628532,3.8633320564,14.3308159209,58.4301170983,3.8619951769,Motorola-Nexus-6,9
1.6598348126,20.4233178084,12.2971356601,1.6607481971,20.4297386547,12.2933512912,1.6781336292,20.5351071214,12.2280557945,Motorola-Nexus-6,9
49.5600474606,100.2284762468,1.5504153473,49.1808554456,99.9412780613,1.5625774958,49.8339385324,100.4402685496,1.5417505608,Motorola-Nexus-6,9
49.1564789818,99.9974288576,1.5638238273,48.5814324458,99.5657348881,1.5821790434,47.9323214836,99.0443115747,1.6034085337,Motorola-Nexus-6,9
31.9538792067,83.9515999941,2.2696197344,32.3062938394,84.362898585,2.2504293619,33.1421979783,85.2588876151,2.2074433256,Motorola-Nexus-6,9
42.5375887574,94.534092319,1.7933175974,42.8408715483,94.8188565627,1.7816225166,44.0769978119,95.8792600799,1.7360714657,Motorola-Nexus-6,9
47.33380817,98.6014064891,1.6231468607,47.1668181398,98.4768370327,1.6286261665,47.7895857988,98.9677347296,1.6078031825,Motorola-Nexus-6,9
65.8491960984,110.8737228909,1.1108822772,64.5117314626,110.1472641021,1.1423894721,66.0907299371,111.0037487589,1.1050946369,Motorola-Nexus-6,9
106.5514901822,124.2354384158,0.3398059866,106.5930075167,124.2420839271,0.3391238548,107.2334119046,124.3288256418,0.3286733147,Motorola-Nexus-6,9
55.0116485608,104.2633178671,1.3880397211,54.1635038369,103.6971292814,1.4119748493,55.0645186144,104.3065176577,1.3862060679,Motorola-Nexus-6,9
50.8443404832,101.2757043954,1.5104205671,50.2623992234,100.8494635056,1.5283597103,50.4934626171,101.0092862815,1.5213010145,Motorola-Nexus-6,9
16.5925168732,62.5693820193,3.5354083163,16.6325895279,62.6677585572,3.5288095066,16.4915251325,62.41680428,3.5468436614,Motorola-Nexus-6,9
21.5797700166,70.6180033899,2.9922708045,21.4053959412,70.3709677208,3.0081247819,20.5348278014,69.0406072126,3.0909640315,Motorola-Nexus-6,9
65.845580159,110.7751664411,1.1113478204,64.340495408,109.9419516864,1.1471897722,64.402957039,109.9787234298,1.1456315184,Motorola-Nexus-6,9
78.0085217887,116.8172245986,0.848386465,75.6239748983,115.836481663,0.8966567323,77.3649499199,116.5678567429,0.8611442877,Motorola-Nexus-6,9
42.4330038061,94.4471834146,1.7976550197,41.7275003852,93.8432057063,1.8243353197,42.3949894446,94.4365646584,1.7985771218,Motorola-Nexus-6,9
70.3535191691,113.1945182427,1.0083239003,69.6354425542,112.8530909646,1.0240618323,71.6189330621,113.8105381057,0.9807354311,Motorola-Nexus-6,9
75.7998989922,115.7865302465,0.8928565805,74.4493031158,115.199076863,0.9207859349,74.5577383814,115.2328376101,0.9186433455,Motorola-Nexus-6,9
45.3290761372,97.0193648084,1.6915477909,44.3876694249,96.2446106119,1.7249081644,46.1410331145,97.7033043258,1.6628764724,Motorola-Nexus-6,9
30.2089967024,81.9327766268,2.3675538756,29.6514282853,81.279900643,2.4003170862,29.8868062747,81.5499275206,2.3864697239,Motorola-Nexus-6,9
93.1694432076,121.6468492713,0.5655711029,93.0049292858,121.6102062913,0.5684250135,93.5670572657,121.8633359252,0.5586173342,Motorola-Nexus-6,9
71.2784772559,113.7276862063,0.9890341474,70.9272271789,113.5753251472,0.9965208275,72.105902521,114.1299809012,0.9709939871,Motorola-Nexus-6,9
84.6028895464,119.2422845003,0.7214083471,83.779198872,118.9616884937,0.7368642154,83.2752662722,118.7607019593,0.7463613794,Motorola-Nexus-6,9
56.5972295673,105.2804808656,1.34400094,55.423916266,104.515644878,1.3762187568,56.6129879345,105.3053818332,1.3431486272,Motorola-Nexus-6,9
77.3157799402,116.4875180435,0.8621286528,75.3601936945,115.6668937249,0.902176525,77.2339750524,116.4359687692,0.8640396287,Motorola-Nexus-6,9
89.280053239,120.8519374636,0.6339380624,85.6476967764,119.6774290337,0.7011759918,86.9063359837,120.0484467606,0.6781713337,Motorola-Nexus-6,9
79.9476832933,117.4811501318,0.8100514326,80.1260721,117.5714879974,0.8062973655,80.8260540711,117.8091326357,0.7927911222,Motorola-Nexus-6,9
26.2224587032,77.090252996,2.6222808184,26.205118035,77.0855906875,2.6229789753,25.8740266734,76.6460031796,2.6460838348,Motorola-Nexus-6,9
43.8198318078,95.6701545725,1.746106633,43.0469068972,95.0170112376,1.7744617645,43.2970440397,95.2280916312,1.764990304,Motorola-Nexus-6,9
83.9468274624,119.1148978985,0.7327881704,83.1796224729,118.8491630578,0.7473236901,85.5756569742,119.6518501173,0.7023513821,Motorola-Nexus-6,9
72.8020513681,114.291450829,0.9558353066,71.9477633486,113.8785703458,0.9742536717,73.082820243,114.4334856542,0.9499583948,Motorola-Nexus-6,9
35.7298501448,88.027468115,2.0798139764,35.3821191599,87.6744364594,2.0962968221,35.3874508444,87.6634440409,2.096365436,Motorola-Nexus-6,9
50.6717605091,101.0928136565,1.5158988084,51.0418928748,101.3848828924,1.5043770623,52.2768897159,102.2797869206,1.4670226401,Motorola-Nexus-6,9
60.1935559973,107.6238387061,1.2485462203,58.548700074,106.6037380779,1.2915750981,58.5968755393,106.6161769863,1.2904310049,Motorola-Nexus-6,9
82.2119709227,118.4974996095,0.7659282019,81.8141682846,118.366429544,0.773489223,83.9454693664,119.1223241067,0.732895273,Motorola-Nexus-6,9
27.8939485484,79.2323080484,2.5094923602,26.4187414479,77.3646178072,2.608365967,26.4784052176,77.4401700013,2.6037497173,Motorola-Nexus-6,9
49.0159073749,99.9204844901,1.5682322035,48.0721977472,99.2040925559,1.5986240635,48.3053534116,99.3793312011,1.5909152324,Motorola-Nexus-6,9
51.1242670581,101.5384725668,1.5017352631,48.5904302268,99.6209116349,1.5815245086,47.8871838018,99.0504788558,1.6046259676,Motorola-Nexus-6,9
25.3792145125,75.8882223204,2.6831353722,25.6341945574,76.2405482177,2.6640702264,25.592633059,76.1785427142,2.6668889763,Motorola-Nexus-6,9
49.2095389546,100.0354008506,1.5620031119,48.5412577046,99.5389665813,1.5834081408,49.8323883598,100.5100489781,1.5421330248,Motorola-Nexus-6,9
87.7802653476,120.4421374435,0.6616845751,87.2177926991,120.270773661,0.6719860142,88.8207079019,120.7540374284,0.6428151813,Motorola-Nexus-6,9
68.6635398946,112.3183158899,1.0458599688,67.9929129684,111.9789830841,1.060999458,68.3793686052,112.1690135622,1.0523090915,Motorola-Nexus-6,9
72.1437406003,114.0953478364,0.9695539963,71.4620053624,113.7816931457,0.9840985237,70.7422303378,113.4013047196,0.9999886564,Motorola-Nexus-6,9
59.0578682816,106.8278783184,1.2781382481,58.6893962648,106.6018141745,1.2877604644,59.0557495839,106.8228540306,1.2781626646,Motorola-Nexus-6,9
39.7854340021,92.0381867981,1.9016529377,39.2727389978,91.5541083197,1.9230787894,39.4701720445,91.7281028657,1.9150546043,Motorola-Nexus-6,9
65.7020777089,110.8432057157,1.1143055512,64.2079231386,110.0145965207,1.1496709664,64.1732651473,109.9838462526,1.1505919029,Motorola-Nexus-6,9
82.7431192986,118.6408016989,0.7557791923,82.0779476393,118.4087622167,0.7685217028,81.9516947115,118.3304946249,0.7710214001,Motorola-Nexus-6,9
