m1,s1,sk1,m2,s2,sk2,m3,s3,sk3,camera,value
109.831766428,124.6243278102,0.2842416069,108.6181001097,124.7104644093,0.3032829817,112.0328092711,124.8826653713,0.2478961443,iPhone-4s,3
105.6649446978,124.0015853777,0.3525495922,101.8881859091,123.5886705371,0.4140438405,107.9688727743,124.3857335488,0.3134830003,iPhone-4s,3
105.0448173729,123.9375667073,0.3618907343,102.0565617791,123.6200182328,0.4103995623,108.5810300325,124.4021100957,0.3034459489,iPhone-4s,3
117.0365663397,125.1722142464,0.1676933387,108.3881920415,124.3907777226,0.307515304,114.6464806204,124.8235036171,0.206530666,iPhone-4s,3
120.5441521891,125.2287213126,0.1099040036,108.4545820217,124.2634435635,0.3048640874,106.0182644596,123.4925421378,0.3448059925,iPhone-4s,3
111.6298462681,124.7413582315,0.2543315748,103.2400604135,123.9067104964,0.3899876657,111.0165761566,124.4007205096,0.2647996346,iPhone-4s,3
106.6408556555,124.3556084449,0.3357898327,101.4728114387,123.7472736757,0.4198401778,78.9297594625,116.6232772585,0.8302110429,iPhone-4s,3
118.7656910804,125.2525590102,0.1379404113,107.9954522199,124.3563011129,0.3133957953,108.1619091315,123.9996265718,0.3128703464,iPhone-4s,3
97.4292583532,122.4186737319,0.4911538125,90.2855979121,121.0331820836,0.6128460532,98.1810763138,122.4070473765,0.4782464903,iPhone-4s,3
116.0210967787,124.5988942741,0.1834372999,115.0660558239,124.9499705593,0.1978473615,115.1490759013,124.4097129909,0.2004617929,iPhone-4s,3
97.5823662824,122.5984445331,0.4884162555,82.9009735839,118.3557938809,0.7511726727,94.3002289534,121.5953681201,0.5446071681,iPhone-4s,3
100.8027589048,123.0887202224,0.4340320675,93.8247217366,121.8158074846,0.5504111623,97.0627560614,122.1229681817,0.4967082616,iPhone-4s,3
104.6531512319,123.9494130207,0.3687804736,93.2031219963,121.8609249453,0.5617947581,101.7634493544,123.1067320238,0.4173066577,iPhone-4s,3
106.8814792538,124.2050551568,0.3304235549,90.5020592541,120.84291981,0.6099402301,103.7253731788,123.509004279,0.3838086702,iPhone-4s,3
93.0087511414,121.5173322127,0.5667378951,88.7589726608,120.5065126646,0.6401287646,101.9055272461,123.0983918851,0.4162260441,iPhone-4s,3
118.2332289814,124.8889804459,0.1493295845,114.914442462,124.822199669,0.2027671569,118.3732218378,124.9631976547,0.1470443223,iPhone-4s,3
116.2560395941,124.8326376297,0.1801137401,112.8817037768,124.8672064719,0.2339151516,117.5442362913,124.9950391294,0.1594534508,iPhone-4s,3
106.8217046929,124.3688072259,0.3326470253,96.9951059238,122.6973415107,0.496471523,93.5150042452,121.5079498204,0.5580654346,iPhone-4s,3
111.9886453177,124.3993510877,0.2501431466,110.2724389107,124.5089270172,0.2763585446,114.0436350602,124.6219172305,0.2164445267,iPhone-4s,3
116.2885021937,125.1659566901,0.1790797909,111.5069426923,124.8824047022,0.2559585875,111.0461103202,124.5280517233,0.2637407611,iPhone-4s,3
94.1150482737,121.6788244693,0.5482497447,88.0300759474,120.109205315,0.6543970118,100.9054898256,123.025898339,0.431310154,iPhone-4s,3
108.1848995879,124.4061640058,0.3102331285,99.5025225674,123.1948277213,0.4528589609,110.2186860472,123.9619510752,0.2799186347,iPhone-4s,3
115.3635911268,125.4053653063,0.1940820424,98.1659240136,123.2974699772,0.4756270284,110.1493542398,124.4501614896,0.2784871233,iPhone-4s,3
107.2084245693,124.4819878275,0.326782277,101.1627599161,123.538297274,0.4267839113,107.8719583013,124.5338974949,0.316141452,iPhone-4s,3
103.7580882103,123.4236919559,0.383782806,99.094302672,123.0745322746,0.458717569,105.8854035257,123.5807323758,0.3487071974,iPhone-4s,3
110.6109303914,124.8133021031,0.2704962635,97.6279391991,122.7435165886,0.4845008944,110.619948983,124.3086158054,0.272368659,iPhone-4s,3
103.0336563011,123.4661771129,0.3936860039,90.8894877421,121.1409887145,0.6031442756,104.5269809338,123.5867577136,0.3726445516,iPhone-4s,3
106.8981577849,124.1601789079,0.3328443088,106.8558558457,124.4615607391,0.3317950245,113.2441680333,125.1172148632,0.2275560954,iPhone-4s,3
117.7465478021,124.6170534153,0.156213481,114.3517010435,124.6509668684,0.209409305,115.1838180227,124.4116730115,0.1972363339,iPhone-4s,3
116.1348591137,125.2399913053,0.1821230501,105.5573136935,124.5706263219,0.3513557238,113.446486052,124.5773743331,0.2269693502,iPhone-4s,3
98.8418375495,123.0478686994,0.4653241331,89.4481369345,120.8691740349,0.6272996883,100.0363038955,122.4795584207,0.4496977539,iPhone-4s,3
105.584873331,123.6805973181,0.3529955489,103.0344108436,123.5367548672,0.3936528334,106.4561972358,123.762396947,0.3384513573,iPhone-4s,3
120.1656578149,125.7122307872,0.1167062846,101.3109090654,123.4815275873,0.4240884961,100.3580249834,122.9950280717,0.4412921392,iPhone-4s,3
111.8547108284,124.0129133788,0.248416408,112.058269731,124.3414965936,0.246532318,118.6987325338,124.1636940338,0.1438069078,iPhone-4s,3
114.6092359559,124.2506116921,0.2057839708,107.0980950336,123.9998903457,0.3268178151,114.416251662,124.0697202576,0.2115051527,iPhone-4s,3
98.9679124816,122.5304916096,0.464589393,97.3010449457,122.6408670367,0.4887473667,105.7210917225,123.7577060365,0.3495953464,iPhone-4s,3
109.4220881342,123.9476344194,0.2906162565,108.2139417782,124.1346788496,0.3085167066,110.4175342216,123.9317148533,0.2750628014,iPhone-4s,3
113.5157507779,124.5676581304,0.2250359993,106.7644453155,124.1428986247,0.3320533703,115.9957798683,124.5649883245,0.1851113917,iPhone-4s,3
99.6664172384,122.9936661941,0.4518453094,96.3263967735,122.3180344406,0.5086109559,101.4571304957,122.8984047443,0.4236391818,iPhone-4s,3
109.435025491,124.7249027707,0.2891592099,97.0251728602,122.7354683843,0.4941799543,109.7804076006,123.9496151711,0.2874737556,iPhone-4s,3
103.1860513635,123.7387160036,0.3936139107,93.1222149884,121.7812212832,0.5630227614,107.8568392916,124.2769208382,0.3162540604,iPhone-4s,3
106.925169381,123.997923264,0.3314620196,102.0960870919,123.4467976752,0.4093864066,108.7279028799,123.9429508108,0.3021030841,iPhone-4s,3
115.3150536052,124.8142441224,0.1948850861,109.7154466081,124.4146581936,0.2858230996,114.6967073211,124.6361290478,0.2062289656,iPhone-4s,3
104.9299234119,123.773028733,0.3636656507,103.9356387367,124.009012532,0.3792646061,109.0807095178,124.1741718114,0.2963330127,iPhone-4s,3
111.0289067756,124.6575727814,0.2638171995,110.0609523681,124.7261638634,0.2792321096,109.0926830776,124.3334530774,0.2952115613,iPhone-4s,3
106.3375004005,124.3578665116,0.3394810667,92.3830376488,121.4730402468,0.5765793067,96.4183169234,122.2022941232,0.5070758726,iPhone-4s,3
103.8202067464,123.7437090676,0.3824400668,100.0824215997,123.1140067169,0.4444723904,107.9038883783,124.0466796675,0.3154278802,iPhone-4s,3
107.1332550381,124.3385895775,0.3269213304,101.4988159352,123.5319056479,0.4215311224,103.9435552382,123.7747717268,0.3814441106,iPhone-4s,3
114.6809482831,124.617295053,0.2020849647,102.1442778168,123.274763679,0.4095823832,105.8975755769,123.4636140109,0.3508564014,iPhone-4s,3
102.8677478063,123.4855006006,0.3948791989,92.809375826,121.3113756414,0.5688843945,98.6584285241,122.3024717801,0.4697004173,iPhone-4s,3
104.6171692278,123.9209043582,0.3687613315,92.3613214919,121.3754109425,0.5758594251,105.9815804769,123.8497080011,0.3468882147,iPhone-4s,3
104.3866119952,123.6751083838,0.373809079,96.2656806927,122.5376030466,0.5070145422,103.5901973049,123.3067525269,0.3860669397,iPhone-4s,3
110.7629676437,124.1089136329,0.2709204985,110.812712133,124.5486386072,0.2667311649,103.9112766124,123.0441652091,0.3809712258,iPhone-4s,3
113.695523006,125.2350545924,0.2214575216,102.1788208211,124.1198925459,0.4077430478,110.8628434677,124.3910559923,0.2687406202,iPhone-4s,3
102.7960882934,123.4916166242,0.398801117,97.9945290974,122.6312434357,0.4792820898,103.0631172506,123.4034973983,0.3946851197,iPhone-4s,3
109.2075854239,124.6077581062,0.2924505806,100.389338811,123.5640789671,0.4366915796,108.2209708255,123.6058558849,0.3139100217,iPhone-4s,3
115.1410848091,124.9519658918,0.1991249685,114.2661741678,125.0436880612,0.2127529681,115.7808556455,125.0119129022,0.1887412182,iPhone-4s,3
100.3784746001,122.8310239259,0.4407634105,97.9455392758,122.7917501131,0.4791233289,106.3996688723,123.6024714677,0.3404887073,iPhone-4s,3
114.578806704,125.1196582899,0.2067893516,108.6583440464,124.6412364551,0.3033250294,107.51563326,124.2327649233,0.3221834478,iPhone-4s,3
115.0540667452,124.7282861939,0.1991767386,110.4309517874,124.4578380118,0.2737030225,113.7055100252,124.4467046298,0.2211965009,iPhone-4s,3
98.115832227,122.6582687132,0.4793708071,98.3602010044,122.8887154394,0.4721786277,104.7139036068,123.6307172757,0.3684069968,iPhone-4s,3
124.6056434625,124.8478509802,0.0431417285,117.760827291,124.8778722549,0.1556749663,116.2608115218,124.2931416736,0.1825916093,iPhone-4s,3
98.506647208,122.9687442904,0.4723298302,85.7145536472,119.895710282,0.6965282152,97.4585753777,122.1656902784,0.4910276498,iPhone-4s,3
114.4342395353,125.1467976138,0.2089488168,101.812448187,123.6121541227,0.4144353866,99.912592087,122.8593663238,0.447811637,iPhone-4s,3
112.0610023038,124.4878710944,0.2482616689,99.3421284031,123.0824919147,0.455718399,110.0140175453,124.0727847616,0.2827044978,iPhone-4s,3
104.2662478824,123.785886314,0.3748979898,96.6937768827,122.4561476919,0.5009161501,104.2045258284,123.6893736717,0.3754835061,iPhone-4s,3
116.5913415714,124.7139557444,0.1729167755,113.4651576317,124.5610824558,0.2237001557,114.1324997447,124.3716127588,0.2136978641,iPhone-4s,3
113.5868041789,125.1373627726,0.2216927935,96.7116621312,122.5742113348,0.501781646,89.3197499409,120.2250233492,0.6349750463,iPhone-4s,3
99.4868087094,122.9440502736,0.4534440974,86.7704800287,119.6957212315,0.677832242,93.2270522205,121.1749074579,0.5627624082,iPhone-4s,3
103.3078500957,123.8564106483,0.3918864433,94.2170065049,122.1771943337,0.5446483541,86.5398510839,119.4286218629,0.6853860294,iPhone-4s,3
119.2986091087,125.4508489839,0.1312781466,116.1740700442,125.4633774511,0.1811772017,117.1892975608,125.2294254707,0.1656801252,iPhone-4s,3
109.1086782778,124.5270755668,0.2948357783,99.8835149792,123.0168744938,0.4463781264,109.6334039692,124.2112643024,0.2870982775,iPhone-4s,3
119.5189084927,124.9967120733,0.1269417581,112.8064889406,124.9286723438,0.233859302,116.5039076267,124.6835086366,0.1759163413,iPhone-4s,3
101.2954443854,123.1477974803,0.4259412975,98.3054780864,123.0376581737,0.4716164982,109.5552723362,124.408138514,0.2871824342,iPhone-4s,3
115.4924623342,125.463206388,0.1918133561,94.8531705804,122.3486256814,0.5322687966,102.1941319394,123.3673444678,0.410551901,iPhone-4s,3
121.4829309941,125.4919420438,0.0945112841,105.9887587056,124.0627247604,0.3457294311,109.0156456501,124.2046448735,0.2966583413,iPhone-4s,3
92.1443286286,121.374513967,0.5813454289,77.8728039546,116.6505018577,0.8494063134,88.0396728672,120.0847280397,0.6555541254,iPhone-4s,3
116.7883063305,125.0576470884,0.171585151,111.4620816413,124.8683539247,0.2571159294,115.3935909816,124.7421916483,0.1958830152,iPhone-4s,3
117.6386050437,123.714009388,0.1542857528,110.2701682746,124.314655972,0.2779032971,114.7697045858,124.277621544,0.2074979342,iPhone-4s,3
114.9440150473,124.9495010736,0.2007486672,95.1517524059,121.8410496892,0.5274885676,104.9863052222,123.2624954261,0.364788857,iPhone-4s,3
104.7448259584,123.549999447,0.3689357857,105.3384745851,124.221093447,0.3546896299,116.8525736045,124.9368883934,0.1704107892,iPhone-4s,3
117.5114133787,124.6465746209,0.1600728111,115.4737018965,124.8762794101,0.1921769538,117.8041810091,124.6745190216,0.155159442,iPhone-4s,3
108.2582470284,123.7773128315,0.3089885833,103.2674291939,123.5119416796,0.3899982552,112.7509297556,123.778434527,0.2389876857,iPhone-4s,3
120.9687019416,125.141292422,0.1039323035,112.6425815041,124.9964006183,0.2371605233,114.9580187007,124.7284061426,0.2009634875,iPhone-4s,3
118.3113722537,125.0227267966,0.1471603898,115.1511606864,125.0022990039,0.197968304,115.7826588381,124.8231682955,0.188483441,iPhone-4s,3
117.0090829198,125.0946262155,0.1685543442,116.4657031701,125.3059030142,0.1767186444,116.5103607236,125.1059256924,0.1758492171,iPhone-4s,3
118.4511780075,125.088179715,0.1450358954,116.0489166076,125.2016504829,0.1831410335,115.7745845198,124.9376092304,0.1881540418,iPhone-4s,3
94.6325339112,122.0917299513,0.537412774,77.8522144177,116.5712836259,0.848707341,72.3554420926,113.9711540762,0.9645668352,iPhone-4s,3
111.0511952534,124.3068114796,0.2634771391,107.2461461888,124.0997997536,0.3248799602,110.6207147892,124.2092925514,0.2707393828,iPhone-4s,3
106.3427184957,124.10296481,0.340565417,96.3017241466,122.418624968,0.5078005331,110.4383646764,124.4466656167,0.2729781688,iPhone-4s,3
115.4388139728,124.5919550729,0.1942711796,108.44213401,124.4839353905,0.3051926675,115.2175059873,124.300362223,0.1992938552,iPhone-4s,3
110.7786050337,124.8704038757,0.2675179003,98.3256816539,122.9313846765,0.4735880394,97.8512457398,122.3902477394,0.4827422282,iPhone-4s,3
113.5171552358,124.6370985438,0.2238601441,111.7422016422,124.8917309509,0.2505759549,100.7189568766,122.6467517483,0.4321369192,iPhone-4s,3
114.4683318666,124.4893385912,0.2104209096,107.185395566,124.1521924603,0.3257544536,111.2932616061,124.0815585865,0.2608183877,iPhone-4s,3
113.0417525211,124.4755869234,0.2324422168,102.8515653785,123.4615490945,0.397373334,113.1432287912,124.3380658091,0.2316568638,iPhone-4s,3
106.5941209511,124.2447151234,0.3355242192,96.8619319843,122.5571331159,0.4977280523,106.2218680415,123.911341665,0.3440833676,iPhone-4s,3
114.8351303936,124.830063195,0.2034330024,113.3015719615,124.9588914553,0.2267528077,111.573592113,124.5884945412,0.2546402107,iPhone-4s,3
116.225348649,125.0744839905,0.1810177661,113.0170766402,125.0609183431,0.2316162414,117.2410111946,125.031078406,0.1643065486,iPhone-4s,3
105.7966199398,123.9986325579,0.3502564914,101.154919382,123.5085200463,0.4247078283,113.1492534922,124.9018916149,0.229503257,iPhone-4s,3
114.6609678619,125.3806110151,0.2053396074,96.68019324,122.7409378475,0.5011114655,102.6993039786,123.5354544091,0.4011502472,iPhone-4s,3
111.6516396438,124.8949316627,0.2543087852,105.5979797684,124.1714740681,0.3529792511,115.4186647213,125.2362572928,0.1932696699,iPhone-4s,3
105.807773878,124.355996697,0.349278583,89.2977115172,120.9883070389,0.6317936216,105.3215088297,123.6172378533,0.3603476081,iPhone-4s,3
110.7016892541,124.3765493987,0.2691033453,101.1464137892,123.1977713665,0.4259679286,107.4368970168,123.830412315,0.3231653107,iPhone-4s,3
107.765496719,124.4566536516,0.3179108588,101.1959310021,123.7263594198,0.4246287209,82.8892742325,117.8191390144,0.7534321491,iPhone-4s,3
103.9200007209,123.8822130281,0.3807989726,99.884834709,123.3441142385,0.4467317359,88.3496447931,120.0130107043,0.6495633998,iPhone-4s,3
113.622931735,125.1930404736,0.2222091173,104.9258870036,124.2623306347,0.3634353894,104.1054736309,123.8102225948,0.3780932639,iPhone-4s,3
118.701739315,125.223675144,0.1408104719,114.7412024272,125.1446324092,0.2043596669,112.983342119,124.7775329855,0.2327276343,iPhone-4s,3
118.742864323,125.1088495444,0.1399028506,115.8760662966,125.2068915083,0.1862587788,113.5117832034,124.7467423753,0.2246466294,iPhone-4s,3
115.9989006632,124.2959821034,0.1856225432,113.2355440466,124.4897407013,0.2277923028,119.7280976167,124.5073301779,0.1252193109,iPhone-4s,3
103.217477828,123.5453378515,0.3910737483,90.3758923351,120.6725631892,0.6122825876,98.8078674919,122.5408830147,0.4665359608,iPhone-4s,3
104.6094634826,123.7131295627,0.3670926427,99.0985334417,122.8019841752,0.4583673831,107.2297084505,123.6073074582,0.3261158976,iPhone-4s,3
99.2407585124,123.1933829375,0.4581525189,93.5415416396,121.9372463818,0.55683238,95.424790295,122.2718626964,0.5244561223,iPhone-4s,3
106.0178054014,123.9556730343,0.3453134343,104.1531690035,123.8926361494,0.3746034289,113.3315336449,124.4822164756,0.2278652044,iPhone-4s,3
100.5050537704,122.9348227845,0.4364647808,89.4003246698,120.4873666867,0.6285900165,98.1927916847,122.3283883603,0.476983736,iPhone-4s,3
108.5707494063,124.3291954367,0.3034179741,103.6490034382,123.9027742064,0.3834300638,109.1411197266,124.0758368974,0.2965158789,iPhone-4s,3
97.9221061561,122.5934054763,0.4812857708,90.2696089695,120.8255728923,0.6142156523,98.5438549526,122.6878408728,0.4699058678,iPhone-4s,3
106.9625808733,124.302690927,0.3303083137,94.6322580758,122.0334771158,0.5363863831,99.6460528503,122.5823864676,0.4531188863,iPhone-4s,3
102.3947382517,123.2454917416,0.4035201892,88.4312992098,120.1560719777,0.6477066543,96.9675397784,122.2162422867,0.4972875375,iPhone-4s,3
99.3431014614,122.7731930134,0.4586476015,94.0534708956,121.9760529252,0.5455840499,108.7712792506,124.3318824804,0.3006352766,iPhone-4s,3
101.7079344733,123.1492706684,0.4170589588,93.3633421991,121.4695715879,0.559024173,100.0963128664,122.7592526559,0.4449256023,iPhone-4s,3
119.7541773296,125.053264728,0.1228887389,112.9545514846,124.8321418358,0.2314634954,118.6885609151,124.8864811788,0.1409421426,iPhone-4s,3
117.0343764267,124.8673648422,0.1652637154,107.5419863053,124.0791801961,0.3188378912,114.0356251952,124.3290566184,0.2161985266,iPhone-4s,3
109.144828987,124.1003117099,0.2955033886,105.3137651634,124.222632964,0.3548795841,109.6490165792,124.0368366311,0.2869978511,iPhone-4s,3
92.9920117863,121.8447376875,0.5662900254,83.5343549006,118.9639090386,0.7387930241,78.5941612501,116.9675743997,0.836155888,iPhone-4s,3
113.5748445109,124.978529783,0.2228248542,103.7807783014,123.9150125487,0.3812319724,113.9388523945,124.9157065973,0.2164390925,iPhone-4s,3
110.7505218846,124.3949519651,0.2692357251,98.7913964631,122.7809925341,0.4656353767,111.101569884,124.232388676,0.2643174247,iPhone-4s,3
107.4596658286,124.547316554,0.3219323696,95.6063136524,122.4135037896,0.5203213335,96.9378420409,122.3770672265,0.4982814974,iPhone-4s,3
117.8433786735,124.9121892376,0.1534102665,110.8972212711,124.5191451954,0.2660899339,113.8545646506,124.4601978928,0.2196187309,iPhone-4s,3
102.9592050183,123.7439270115,0.3966312037,92.8570217635,121.737980613,0.5677857518,100.2151255927,122.92728392,0.4431177185,iPhone-4s,3
107.4599386604,124.3745185374,0.3220577335,96.2478707859,122.4272283378,0.5101899911,95.5431276933,121.9925742651,0.5230469447,iPhone-4s,3
94.4334390619,121.821663177,0.5410396757,88.985007394,120.4782556476,0.6376634413,95.2744746362,121.9169278709,0.5261989852,iPhone-4s,3
114.9485892345,124.7832043563,0.2014420545,112.2685911068,124.7456775049,0.2441056159,115.9417584282,124.893737481,0.185267249,iPhone-4s,3
93.4786502888,121.3754808742,0.5604256984,88.5912707352,120.133530489,0.6451444361,101.9965445482,123.3232971755,0.4128021467,iPhone-4s,3
113.9692892808,124.7821556941,0.2168054176,107.4725519982,124.1306385968,0.32263557,108.9834347316,124.0813793414,0.2988521257,iPhone-4s,3
106.3347566891,124.0729053893,0.341369409,94.615689178,122.0803195985,0.536270378,108.8716813395,124.3114647166,0.299435968,iPhone-4s,3
104.8248745475,123.9627327403,0.364526534,93.8039957839,121.8504626142,0.5497649661,104.119774646,123.4295595505,0.3769975074,iPhone-4s,3
111.4514039072,124.4818550178,0.256212022,97.1368703093,122.4440977122,0.4951093315,105.0420165922,123.5387300748,0.3636355416,iPhone-4s,3
116.1873411819,124.6596557021,0.1823114274,117.4855514305,125.1283891993,0.1605525192,115.258238518,124.6624500404,0.1977203946,iPhone-4s,3
112.167376655,124.8095155892,0.2440488656,108.1091115547,124.4958757722,0.3113132339,108.9682833075,124.4508932324,0.2976558311,iPhone-4s,3
109.1431141518,124.129271765,0.2951195456,108.8566384223,124.3586517256,0.2986824078,113.1800941195,124.4607825326,0.2289786977,iPhone-4s,3
106.7965909045,124.3177975077,0.3332781548,85.990712957,119.7364338618,0.6916680252,100.3261318263,122.7918343079,0.4443762617,iPhone-4s,3
104.1291027389,124.0233372199,0.3769253643,95.3841909262,122.4030630674,0.5237523265,89.8097616702,120.4450650433,0.623321739,iPhone-4s,3
107.8065645325,124.3904595516,0.3169852924,101.797497507,123.5629338859,0.4155169472,107.8921601167,124.2617008226,0.3155962406,iPhone-4s,3
108.9559247795,124.7137537409,0.2982361364,103.1766152642,123.9584883176,0.3929834208,108.5324184208,124.6281738233,0.304713756,iPhone-4s,3
116.5260350336,124.5438462652,0.1760741847,113.943333844,124.6686813035,0.2156931746,114.0035220328,124.3073431291,0.2162115273,iPhone-4s,3
88.8095545433,120.2782824282,0.6412584734,85.6076223688,119.3970796409,0.6996857843,92.4416479189,121.3255239515,0.5756495263,iPhone-4s,3
96.0831668809,122.2213865125,0.5118019695,88.6331491594,120.3053630222,0.6432472848,97.5547801126,122.3946822743,0.4873090538,iPhone-4s,3
109.1921440221,124.7232830383,0.2932955218,87.4495930802,120.0548680003,0.6653880526,92.858286176,121.3191850852,0.5699184077,iPhone-4s,3
109.6362410441,124.400299082,0.2872395342,109.3131779494,124.7420037469,0.2894987553,117.2675502161,125.1814199812,0.1622838618,iPhone-4s,3
103.8631499654,123.6507418486,0.3825678436,98.6532449709,123.0155081916,0.4665532643,110.8212239834,124.518035427,0.2677877114,iPhone-4s,3
109.9312451441,124.8332836919,0.2813258241,100.3914462486,123.3598361413,0.4391897277,105.4463639035,124.0969068857,0.3557807862,iPhone-4s,3
110.9469146983,125.1337299993,0.2648822792,102.0474371836,123.9893119503,0.4095232248,91.8895714689,120.4224009656,0.5898954775,iPhone-4s,3
105.3335342026,124.2011568465,0.3567783522,91.649420195,121.328791337,0.5897784747,81.6367248825,117.6765838955,0.7774458671,iPhone-4s,3
111.3155845008,124.5944786126,0.259242108,100.0326935053,123.0780273358,0.4452933495,110.4441172966,124.4196858869,0.2754021754,iPhone-4s,3
113.9365415846,124.508274162,0.2172170571,102.9259154131,123.6393614783,0.3953795931,111.1057000312,123.9100345684,0.2651476214,iPhone-4s,3
108.4265404232,124.6114823941,0.3044384916,89.5482295221,120.6061424477,0.6279302367,103.3069409902,123.6346430299,0.391280923,iPhone-4s,3
116.937387363,124.0004959536,0.1654357149,106.8343852374,124.203308114,0.3337485721,112.4873825322,124.4088517947,0.2440691879,iPhone-4s,3
108.9981214657,124.5322798879,0.2949444154,97.0228202494,122.4774840196,0.496525472,104.1361366672,123.509452633,0.378187813,iPhone-4s,3
103.4223495771,124.0382409542,0.3886255298,87.0761657425,120.335805919,0.6709798769,99.8611156166,122.4222296883,0.4520121703,iPhone-4s,3
97.5545398204,122.1739936605,0.489660292,95.7811736572,122.2886716948,0.5154816033,109.8447032842,124.2303898655,0.2826404972,iPhone-4s,3
117.6590028475,124.7964468688,0.1577864779,113.9961041376,124.7711043156,0.2158709983,117.1030700832,124.7398075979,0.1666809181,iPhone-4s,3
95.8065746698,122.5379908998,0.5176131136,74.0849041184,115.2652708416,0.9251145618,88.9127481518,120.0563201114,0.6429746836,iPhone-4s,3
109.5915677214,124.7205354705,0.2877607096,108.0705595504,124.7318565884,0.3122769392,110.4408078974,124.8219569568,0.2741268709,iPhone-4s,3
94.9448581976,121.9276572606,0.532813807,81.540511512,118.1067766219,0.7755685464,95.512948996,121.7198916351,0.5240427888,iPhone-4s,3
104.3803242243,123.8241054908,0.3720640179,100.4647490098,123.2853815932,0.4371951827,104.789027958,123.8350438012,0.3651889263,iPhone-4s,3
117.3707070297,124.6150896132,0.1630876419,112.4384171152,124.7837754307,0.2403988481,113.9653243344,124.1218088512,0.2192526245,iPhone-4s,3
112.9259298056,125.1199916365,0.2318579208,91.4294405747,121.1278726755,0.5949881797,104.5025708762,123.7908381245,0.3734264134,iPhone-4s,3
104.2147341167,123.6641919433,0.3763907204,101.0032344331,123.5236507325,0.4264440396,112.8497258917,124.9368007937,0.2335671184,iPhone-4s,3
113.3953929228,125.3135588558,0.2248152061,96.739286222,123.0075243048,0.4998387617,106.6269409852,123.9869126917,0.3373183545,iPhone-4s,3
109.201796885,124.0552887237,0.2941662156,100.5577031671,123.2463755349,0.435029995,109.6508623236,123.6617934016,0.2890163896,iPhone-4s,3
119.4240711705,124.6292813235,0.1240905073,113.5703773288,124.8229186005,0.223446538,112.8366911665,124.31124542,0.2384806792,iPhone-4s,3
101.5875365695,123.4926853077,0.4199931113,97.4361800199,122.7784935741,0.4894230605,103.7629382329,123.8565648629,0.3832730943,iPhone-4s,3
110.2947651845,124.2647522819,0.2768479881,99.922514778,123.0121885661,0.4459046323,109.9121465452,123.8650771637,0.2842670953,iPhone-4s,3
105.7356112533,123.8527978569,0.3488969284,100.14203534,122.9321276219,0.4441388537,102.8942496576,123.198378961,0.3992206886,iPhone-4s,3
100.9393079485,123.7314970186,0.4294243992,81.4397487345,118.1605991433,0.7788595892,71.4275417658,113.6488182967,0.9858899976,iPhone-4s,3
111.4277182304,124.8119709888,0.2579334263,100.8477469853,123.3193821103,0.4314002842,103.3135546575,123.4727057549,0.3908365071,iPhone-4s,3
115.4450996161,125.1776197894,0.1927708766,109.7124594757,124.7778925589,0.2859838769,109.3213219775,124.443417837,0.292968968,iPhone-4s,3
118.6837082643,125.2554283289,0.1395686817,109.2739205874,124.4733375985,0.291573131,104.9761824128,123.5194483101,0.3622122768,iPhone-4s,3
116.4145339483,125.2629420914,0.1774646988,106.2351018839,124.4578165183,0.3407366789,106.4905366175,123.9519711366,0.3373010778,iPhone-4s,3
112.1176619519,124.8521837587,0.2471073931,110.3142288523,124.9062431653,0.2751358256,103.6281378156,123.5488399561,0.384669224,iPhone-4s,3
113.3334962815,125.0900581392,0.2267849042,101.3820013887,123.4161940296,0.4228317947,103.5928441485,123.5737843683,0.3866173276,iPhone-4s,3
107.2804470236,124.3909104326,0.3260789409,98.9666375563,123.1129850609,0.4627974107,96.6493496091,122.3011469799,0.5030737092,iPhone-4s,3
113.6730886007,124.5826355378,0.2215050231,101.6808490374,123.5952154761,0.4162468911,110.9222458259,124.0018444247,0.2676680371,iPhone-4s,3
109.4083813417,124.2677334739,0.2909172422,99.8788420469,123.0298736684,0.4467417711,112.3589523611,124.5933362507,0.2432097917,iPhone-4s,3
118.955480239,124.9109473401,0.1366294547,111.5639620278,124.8412737376,0.253628385,116.9397997966,124.5895379024,0.1700192071,iPhone-4s,3
113.0984642325,124.8949655822,0.2304067768,111.4052122381,124.9400485647,0.257286938,112.8062600372,124.8334888378,0.2353429661,iPhone-4s,3
94.4183052842,121.9579339827,0.5426265426,86.8321027119,119.9484250157,0.675633522,100.0001579421,122.7241825602,0.4482626767,iPhone-4s,3
109.5564745481,123.9208601157,0.2901240721,108.3274211441,124.3214972983,0.3056929675,113.7017898765,124.3442894907,0.2214093115,iPhone-4s,3
105.806997559,123.9993438823,0.3492269447,96.873677642,122.5294678146,0.4975737329,110.3553776392,124.4504962921,0.273737281,iPhone-4s,3
107.7948127423,124.2083450381,0.3168255701,104.2849267209,123.946220361,0.372934412,97.4536256087,122.1091699933,0.4887293628,iPhone-4s,3
113.0342764301,124.3694974901,0.2330489284,104.8341271736,123.8465114393,0.3636646806,114.6175618302,124.3173946874,0.2079843056,iPhone-4s,3
110.8427534132,124.3496640722,0.2673295141,101.3010346832,123.0929180226,0.4231073307,111.9050798271,124.2486665852,0.2513905488,iPhone-4s,3
116.7211774518,124.8565336517,0.1719738937,114.3026433894,124.9074298774,0.2108141677,111.8514285872,124.4202398216,0.2510202634,iPhone-4s,3
